time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-10-03,10.133333333333333,37.026666666666664,22.293333333333333,41.269999999999996,17.76,24.973333333333333,49.21666666666667,11.183333333333334,8.113333333333333,13.293333333333333,4.883333333333333,7.673333333333334,43.62,32.32333333333333,44.61,78.17333333333333,7.1066666666666665,9.95,7.873333333333333,13.233333333333334,10.823333333333332,7.76,35.28333333333333,55.483333333333334,7.943333333333333,81.78,104.46666666666667,87.26,7.863333333333333,26.783333333333335
2020-10-04,10.206666666666667,37.04333333333334,22.616666666666667,41.5,17.97,25.12666666666667,49.333333333333336,11.306666666666667,8.166666666666668,13.436666666666667,4.926666666666667,7.736666666666666,43.7,32.71666666666667,44.61,78.31666666666666,7.153333333333333,9.95,7.996666666666666,13.316666666666666,10.806666666666667,7.8500000000000005,35.77666666666667,55.70666666666666,8.016666666666666,81.78,104.63333333333333,87.34,7.9366666666666665,27.066666666666666
2020-10-05,10.28,37.06,22.94,41.73,18.18,25.28,49.45,11.43,8.22,13.58,4.97,7.8,43.78,33.11,44.61,78.46,7.2,9.95,8.12,13.4,10.79,7.94,36.27,55.93,8.09,81.78,104.8,87.42,8.01,27.35
2020-10-06,10.6,37.34,23.0,41.91,18.15,25.48,50.0,11.99,8.21,13.76,4.92,7.88,45.56,33.43,44.52,78.5,7.2,9.95,8.19,13.7,10.76,7.91,36.19,56.0,8.43,81.6,103.9,87.01,8.03,27.4
2020-10-07,10.46,37.29,23.0,41.91,18.02,25.43,49.86,11.85,8.14,14.06,4.88,7.84,46.85,33.27,44.34,79.1,7.15,9.95,8.12,13.7,10.57,7.86,36.14,56.08,9.01,80.89,103.0,87.01,7.96,27.5
2020-10-08,10.33,37.34,22.72,43.13,17.88,25.48,51.18,11.85,8.09,14.01,4.8,7.84,49.04,34.46,44.26,79.95,7.11,9.95,8.03,13.45,10.35,7.78,36.45,56.22,8.23,81.33,103.3,87.26,7.78,27.55
2020-10-09,10.37,37.29,22.89,42.87,18.15,25.73,51.18,12.41,8.16,14.16,4.84,7.82,50.33,34.71,44.21,79.78,7.2,9.95,8.14,13.45,10.33,7.8,36.75,56.37,9.06,82.05,104.0,87.1,7.78,26.5
2020-10-10,10.4,37.166666666666664,23.003333333333334,43.1,18.493333333333332,25.696666666666665,51.156666666666666,12.486666666666666,8.136666666666667,14.17,4.8533333333333335,7.803333333333334,51.49,34.49666666666667,44.06333333333333,79.85,7.2,9.95,8.126666666666667,13.4,10.313333333333333,7.83,36.79333333333334,56.49333333333333,9.043333333333333,82.10666666666667,104.06666666666666,87.1,7.78,26.7
2020-10-11,10.43,37.04333333333334,23.116666666666667,43.33,18.836666666666666,25.663333333333334,51.13333333333333,12.563333333333334,8.113333333333333,14.18,4.866666666666666,7.786666666666666,52.65,34.28333333333333,43.91666666666667,79.92,7.2,9.95,8.113333333333333,13.35,10.296666666666667,7.859999999999999,36.836666666666666,56.61666666666667,9.026666666666667,82.16333333333333,104.13333333333334,87.1,7.78,26.900000000000002
2020-10-12,10.46,36.92,23.23,43.56,19.18,25.63,51.11,12.64,8.09,14.19,4.88,7.77,53.81,34.07,43.77,79.99,7.2,9.95,8.1,13.3,10.28,7.89,36.88,56.74,9.01,82.22,104.2,87.1,7.78,27.1
2020-10-13,10.37,36.36,23.17,46.08,19.18,25.58,51.59,12.46,7.99,14.11,4.88,7.73,55.03,33.85,43.77,77.82,7.15,9.95,8.0,13.2,10.28,7.81,37.19,57.18,8.7,83.02,104.7,87.34,7.79,27.15
2020-10-14,10.51,36.07,23.69,46.95,20.02,25.53,51.73,12.69,7.96,14.06,4.88,7.75,59.15,33.47,43.72,78.25,7.15,9.95,7.96,13.35,10.47,7.89,37.71,57.55,8.43,83.56,104.0,87.26,7.84,27.2
2020-10-15,10.73,36.45,24.09,46.26,20.02,25.68,51.8,12.5,8.06,14.69,5.01,7.82,63.36,34.23,44.26,80.16,7.29,9.95,8.23,13.45,11.06,7.89,37.75,57.11,8.59,80.89,103.5,87.42,7.98,27.35
2020-10-16,10.87,36.26,23.86,45.73,20.15,25.79,51.38,12.46,8.12,14.64,5.26,7.88,61.1,34.39,44.08,80.16,7.53,9.95,8.19,13.7,10.96,7.86,38.06,56.66,8.87,86.13,104.6,87.34,8.01,27.45
2020-10-17,10.973333333333333,36.51,23.84,46.45666666666666,20.529999999999998,26.143333333333334,51.266666666666666,12.646666666666667,8.143333333333333,14.623333333333333,5.276666666666666,7.926666666666667,61.28666666666667,34.39,43.99,79.96,7.496666666666667,9.95,8.219999999999999,13.716666666666667,11.0,7.88,38.06,56.44,9.0,86.28,104.39999999999999,87.47666666666667,8.06,27.366666666666667
2020-10-18,11.076666666666666,36.76,23.82,47.18333333333333,20.91,26.496666666666666,51.153333333333336,12.833333333333334,8.166666666666666,14.606666666666667,5.293333333333333,7.973333333333333,61.47333333333333,34.39,43.9,79.76,7.463333333333333,9.95,8.25,13.733333333333333,11.040000000000001,7.9,38.06,56.22,9.129999999999999,86.42999999999999,104.2,87.61333333333333,8.11,27.28333333333333
2020-10-19,11.18,37.01,23.8,47.91,21.29,26.85,51.04,13.02,8.19,14.59,5.31,8.02,61.66,34.39,43.81,79.56,7.43,9.95,8.28,13.75,11.08,7.92,38.06,56.0,9.26,86.58,104.0,87.75,8.16,27.2
2020-10-20,11.23,36.54,23.69,46.67,21.15,26.6,50.07,13.57,8.22,14.52,5.14,8.13,64.74,33.97,43.23,78.67,7.34,9.95,8.16,13.95,11.15,8.08,37.79,55.85,9.09,85.16,103.5,86.61,8.08,27.25
2020-10-21,11.32,36.59,24.06,45.87,20.72,26.75,49.93,13.25,8.41,14.67,5.22,8.26,66.36,34.23,43.28,78.71,7.39,9.95,8.07,14.3,11.49,7.96,37.36,56.15,9.12,85.96,103.8,86.61,8.3,27.45
2020-10-22,11.23,36.59,23.91,44.99,20.55,26.65,49.66,12.97,8.32,14.62,5.18,8.2,66.76,34.13,43.14,78.54,7.29,9.95,7.94,14.2,11.4,7.8,37.01,56.15,9.15,86.05,103.4,85.87,8.38,27.55
2020-10-23,11.45,36.59,24.43,47.9,21.09,27.1,50.69,13.11,8.36,15.0,5.22,8.31,68.38,35.0,43.63,78.67,7.34,9.95,8.07,14.5,11.56,7.84,37.71,57.33,9.17,88.89,104.0,87.5,8.47,28.1
2020-10-24,11.346666666666666,36.60666666666667,24.086666666666666,47.78333333333333,20.843333333333334,26.983333333333334,50.37,13.186666666666666,8.346666666666666,15.176666666666666,5.22,8.273333333333333,68.43333333333334,35.17333333333333,43.660000000000004,78.67,7.37,9.95,8.056666666666667,14.366666666666667,11.48,7.773333333333333,37.60666666666667,57.5,9.126666666666667,90.34333333333333,104.16666666666667,88.29,8.363333333333333,27.983333333333334
2020-10-25,11.243333333333334,36.623333333333335,23.743333333333332,47.666666666666664,20.596666666666668,26.866666666666667,50.05,13.263333333333334,8.333333333333334,15.353333333333333,5.22,8.236666666666666,68.48666666666666,35.34666666666667,43.69,78.67,7.3999999999999995,9.95,8.043333333333333,14.233333333333333,11.4,7.706666666666666,37.50333333333333,57.67,9.083333333333332,91.79666666666667,104.33333333333333,89.08,8.256666666666668,27.866666666666667
2020-10-26,11.14,36.64,23.4,47.55,20.35,26.75,49.73,13.34,8.32,15.53,5.22,8.2,68.54,35.52,43.72,78.67,7.43,9.95,8.03,14.1,11.32,7.64,37.4,57.84,9.04,93.25,104.5,89.87,8.15,27.75
2020-10-27,10.96,36.64,23.23,46.4,20.18,26.39,49.66,13.11,8.17,15.45,5.22,7.97,68.78,35.65,43.81,78.54,7.34,9.95,7.84,13.3,11.3,7.45,37.19,57.18,9.01,92.45,104.0,89.14,8.15,27.0
2020-10-28,10.64,36.73,22.43,43.67,19.95,25.68,49.52,12.5,7.66,15.28,5.22,7.8,68.14,34.06,42.21,78.25,7.01,9.95,7.53,13.1,10.86,7.03,36.32,55.71,8.79,87.82,102.5,87.01,7.78,25.5
2020-10-29,10.42,37.01,21.94,42.96,19.42,25.43,49.04,12.32,7.62,15.15,5.22,7.8,64.74,33.03,41.94,77.65,6.92,9.95,7.5,13.0,10.57,7.1,36.32,55.56,8.79,88.89,100.1,86.28,7.71,25.05
2020-10-30,10.69,37.01,21.77,43.62,18.82,25.58,48.35,12.78,7.84,15.12,5.22,7.84,64.33,33.03,41.86,78.29,7.01,9.95,7.62,13.05,10.35,7.13,36.01,55.19,8.815,89.51,99.4,86.03,7.68,25.05
2020-10-31,10.719999999999999,37.01,21.836666666666666,43.516666666666666,19.04,25.7,48.21,12.95,7.866666666666666,15.196666666666665,5.22,7.87,65.08666666666666,33.343333333333334,42.2,77.14,7.056666666666667,9.95,7.65,13.116666666666667,10.36,7.183333333333334,36.04,55.31333333333333,8.84,90.78333333333333,99.76666666666667,86.49333333333334,7.733333333333333,25.133333333333333
2020-11-01,10.75,37.01,21.903333333333332,43.413333333333334,19.26,25.82,48.07,13.12,7.8933333333333335,15.273333333333333,5.22,7.8999999999999995,65.84333333333333,33.656666666666666,42.54,75.99000000000001,7.1033333333333335,9.95,7.68,13.183333333333334,10.370000000000001,7.236666666666666,36.07,55.43666666666667,8.864999999999998,92.05666666666667,100.13333333333334,86.95666666666666,7.786666666666666,25.21666666666667
2020-11-02,10.78,37.01,21.97,43.31,19.48,25.94,47.93,13.29,7.92,15.35,5.22,7.93,66.6,33.97,42.88,74.84,7.15,9.95,7.71,13.25,10.38,7.29,36.1,55.56,8.889999999999999,93.33,100.5,87.42,7.84,25.3
2020-11-03,11.0,36.82,22.26,45.17,20.08,26.19,48.28,13.62,8.02,15.45,5.22,8.02,67.33,34.45,42.92,78.25,7.29,9.95,7.84,13.45,10.5,7.32,36.84,55.63,8.915,92.8,103.0,87.42,7.96,25.5
2020-11-04,11.27,36.96,22.46,45.34,20.08,26.6,48.9,14.13,8.32,15.35,5.22,8.11,67.25,34.39,43.01,78.63,7.34,9.95,7.87,13.5,10.74,7.43,36.66,55.78,8.94,91.56,105.3,87.75,8.01,25.65
2020-11-05,11.18,36.73,22.29,46.05,20.18,26.34,49.24,13.9,8.32,15.3,5.22,8.11,67.81,34.62,43.28,78.46,7.34,9.95,7.87,13.35,10.57,7.45,36.88,55.78,8.965,92.45,105.4,88.24,7.91,25.95
2020-11-06,11.14,36.82,22.17,45.43,20.15,26.39,48.83,13.9,8.32,15.28,5.22,8.0,70.4,33.09,42.66,78.29,7.34,9.95,7.78,13.25,10.43,7.42,36.53,55.71,8.99,92.89,104.8,88.24,7.81,25.55
2020-11-07,11.183333333333334,36.85333333333333,22.220000000000002,45.57666666666667,20.25,26.493333333333332,48.9,13.946666666666667,8.343333333333334,15.363333333333333,5.22,8.013333333333334,71.15666666666667,33.446666666666665,42.74666666666666,78.20333333333333,7.386666666666667,9.95,7.8100000000000005,13.3,10.476666666666667,7.443333333333333,36.64666666666667,55.806666666666665,9.015,92.95,105.03333333333333,88.37666666666667,7.843333333333333,25.566666666666666
2020-11-08,11.226666666666667,36.88666666666667,22.27,45.72333333333333,20.349999999999998,26.596666666666668,48.97,13.993333333333332,8.366666666666667,15.446666666666665,5.22,8.026666666666666,71.91333333333334,33.803333333333335,42.833333333333336,78.11666666666667,7.433333333333334,9.95,7.84,13.35,10.523333333333333,7.466666666666667,36.763333333333335,55.903333333333336,9.04,93.00999999999999,105.26666666666667,88.51333333333334,7.876666666666667,25.583333333333336
2020-11-09,11.27,36.92,22.32,45.87,20.45,26.7,49.04,14.04,8.39,15.53,5.22,8.04,72.67,34.16,42.92,78.03,7.48,9.95,7.87,13.4,10.57,7.49,36.88,56.0,9.065,93.07,105.5,88.65,7.91,25.6
2020-11-10,11.36,36.82,22.49,46.84,20.42,26.85,49.86,14.23,8.47,15.83,5.03,8.06,76.79,34.29,40.12,77.4,7.9,9.95,8.03,13.6,10.69,7.64,37.01,57.03,9.09,93.87,113.4,87.83,7.96,26.4
2020-11-11,11.32,36.73,22.34,46.58,20.28,26.7,50.35,14.6,8.44,15.76,4.9,8.04,74.45,34.42,42.97,77.27,7.81,9.95,7.98,13.45,10.67,7.64,36.92,56.44,9.06,91.56,112.9,86.61,7.86,26.5
2020-11-12,11.41,36.68,22.49,46.84,20.42,26.8,50.49,15.25,8.57,15.81,4.9,8.13,75.34,35.1,43.06,77.31,7.85,9.95,7.96,13.6,10.67,7.64,37.23,56.44,9.04,93.33,112.4,87.18,7.93,26.5
2020-11-13,11.81,36.36,22.63,47.64,20.82,27.1,50.21,15.53,8.54,15.91,4.92,8.37,72.75,35.85,42.7,77.82,7.99,9.95,7.96,13.7,10.86,7.69,37.49,56.89,9.08,94.31,110.5,87.42,8.0,27.05
2020-11-14,11.796666666666667,36.263333333333335,22.676666666666666,47.61,20.953333333333333,27.01666666666667,50.163333333333334,15.469999999999999,8.49,15.986666666666666,4.956666666666667,8.4,71.13,35.666666666666664,42.730000000000004,77.64999999999999,7.96,9.95,7.996666666666667,13.683333333333334,10.926666666666666,7.693333333333333,37.31666666666667,56.593333333333334,9.07,92.50333333333333,109.63333333333334,87.42,8.016666666666667,26.933333333333334
2020-11-15,11.783333333333333,36.166666666666664,22.723333333333333,47.58,21.086666666666666,26.933333333333334,50.11666666666667,15.41,8.44,16.063333333333333,4.993333333333333,8.43,69.51,35.483333333333334,42.76,77.48,7.930000000000001,9.95,8.033333333333333,13.666666666666666,10.993333333333334,7.696666666666667,37.14333333333333,56.29666666666667,9.06,90.69666666666667,108.76666666666667,87.42,8.033333333333333,26.816666666666666
2020-11-16,11.77,36.07,22.77,47.55,21.22,26.85,50.07,15.35,8.39,16.14,5.03,8.46,67.89,35.3,42.79,77.31,7.9,9.95,8.07,13.65,11.06,7.7,36.97,56.0,9.05,88.89,107.9,87.42,8.05,26.7
2020-11-17,11.77,35.98,22.69,47.37,21.35,26.85,50.35,15.49,8.51,16.39,5.03,8.51,67.81,35.49,42.79,77.27,7.9,9.95,8.05,13.6,11.08,7.69,37.19,56.52,9.09,90.85,110.1,87.42,8.05,26.85
2020-11-18,12.08,35.61,22.83,47.99,21.59,27.2,51.87,16.65,8.47,16.87,5.01,8.66,66.92,35.82,42.97,77.48,7.95,9.95,8.3,13.8,11.2,7.81,37.84,56.96,9.04,91.56,112.1,88.08,8.33,27.1
2020-11-19,12.12,35.79,22.89,48.52,21.72,27.36,55.53,17.26,8.46,17.43,5.05,8.64,65.55,35.56,43.19,78.25,7.9,9.95,8.35,14.05,11.25,7.84,38.01,56.89,9.35,91.56,111.8,89.06,8.35,27.4
2020-11-20,12.03,35.61,23.23,49.93,21.99,27.86,55.87,17.4,8.47,17.68,5.05,8.57,65.63,35.95,44.97,80.8,7.95,9.95,8.26,14.05,11.3,7.81,39.19,57.18,9.35,91.91,113.0,89.14,8.43,27.55
2020-11-21,12.059999999999999,35.57666666666667,23.2,49.75333333333333,21.91,27.793333333333333,55.94,17.306666666666665,8.5,17.773333333333333,5.073333333333333,8.543333333333333,65.87333333333333,35.92666666666667,44.76,80.78666666666666,7.933333333333334,9.95,8.25,14.05,11.266666666666667,7.79,39.32,57.596666666666664,9.283333333333333,91.82333333333334,114.63333333333334,89.33,8.273333333333333,27.533333333333335
2020-11-22,12.09,35.54333333333333,23.17,49.57666666666667,21.83,27.726666666666667,56.01,17.213333333333335,8.530000000000001,17.866666666666667,5.096666666666667,8.516666666666667,66.11666666666666,35.903333333333336,44.550000000000004,80.77333333333334,7.916666666666667,9.95,8.24,14.05,11.233333333333333,7.77,39.449999999999996,58.013333333333335,9.216666666666667,91.73666666666666,116.26666666666667,89.52,8.116666666666667,27.516666666666666
2020-11-23,12.12,35.51,23.14,49.4,21.75,27.66,56.08,17.12,8.56,17.96,5.12,8.49,66.36,35.88,44.34,80.76,7.9,9.95,8.23,14.05,11.2,7.75,39.58,58.43,9.15,91.65,117.9,89.71,7.96,27.5
2020-11-24,12.17,35.51,23.06,47.64,21.69,27.86,55.94,16.61,8.42,18.36,5.09,8.55,64.74,36.01,44.08,80.2,7.71,9.95,8.48,14.2,11.35,7.86,39.49,59.39,9.15,91.65,117.0,89.06,8.47,27.7
2020-11-25,12.17,35.32,23.14,48.52,21.95,27.96,57.12,17.17,8.39,17.8,5.14,8.6,66.36,36.08,44.61,80.46,7.76,9.95,8.64,14.35,11.42,7.99,40.14,61.45,9.25,92.53,118.0,89.14,8.62,28.1
2020-11-26,12.12,35.61,23.4,47.99,21.99,27.76,56.43,17.68,8.41,17.35,5.16,8.55,66.03,36.34,44.61,82.07,7.9,9.95,8.6,14.35,11.35,7.86,40.27,60.5,9.2,92.89,118.0,89.3,8.87,27.7
2020-11-27,12.21,40.53,24.0,48.34,22.69,28.17,57.12,17.77,8.66,17.7,5.16,8.64,67.0,36.59,45.23,82.2,7.9,9.95,8.73,14.35,11.42,7.89,40.53,60.5,9.26,93.16,118.8,88.81,8.95,27.55
2020-11-28,12.18,40.593333333333334,23.933333333333334,48.400000000000006,22.576666666666668,28.133333333333333,57.303333333333335,17.63,8.836666666666666,17.786666666666665,5.166666666666667,8.76,66.70333333333333,36.906666666666666,45.199999999999996,82.01333333333334,7.883333333333334,9.95,8.74,14.4,11.443333333333333,8.046666666666667,40.28666666666667,60.52333333333333,9.233333333333333,92.86333333333333,118.33333333333333,88.62,8.959999999999999,27.5
2020-11-29,12.15,40.656666666666666,23.866666666666667,48.46,22.463333333333335,28.096666666666668,57.486666666666665,17.490000000000002,9.013333333333334,17.873333333333335,5.173333333333333,8.88,66.40666666666667,37.223333333333336,45.17,81.82666666666667,7.866666666666666,9.95,8.75,14.45,11.466666666666667,8.203333333333333,40.04333333333333,60.54666666666667,9.206666666666667,92.56666666666666,117.86666666666667,88.42999999999999,8.97,27.45
2020-11-30,12.12,40.72,23.8,48.52,22.35,28.06,57.67,17.35,9.19,17.96,5.18,9.0,66.11,37.54,45.14,81.64,7.85,9.95,8.76,14.5,11.49,8.36,39.8,60.57,9.18,92.27,117.4,88.24,8.98,27.4
2020-12-01,12.03,38.64,23.29,47.37,21.95,27.76,56.49,16.89,9.09,17.48,5.2,8.93,65.14,36.72,43.99,81.68,7.76,9.95,8.57,14.4,11.47,8.55,39.45,60.05,9.05,91.38,115.0,87.59,8.83,27.6
2020-12-02,12.08625,37.79,23.63,48.43,22.42,27.86,57.12,17.26,9.28,17.75,5.39,9.29,66.36,36.76,44.43,82.71,8.04,9.95,8.83,15.15,11.93,8.46,39.8,61.31,9.98,92.62,117.5,88.81,9.19,28.1
2020-12-03,12.1425,37.69,23.63,49.4,22.49,27.91,57.67,17.35,9.21,17.86,5.51,9.29,66.76,36.59,44.7,83.4,8.04,9.95,9.03,15.45,12.12,8.4,40.19,62.26,10.78,92.71,118.2,88.89,9.22,28.4
2020-12-04,12.19875,38.35,23.69,48.78,22.62,28.06,58.36,17.49,9.17,18.56,5.42,9.29,67.57,36.82,44.97,83.79,7.95,9.95,9.12,15.5,12.0,8.38,39.62,61.97,10.33,92.89,117.9,88.89,9.32,28.0
2020-12-05,12.254999999999999,38.25666666666667,23.756666666666668,48.78,22.776666666666667,28.08,58.49666666666667,17.973333333333333,9.17,18.586666666666666,5.41,9.28,68.11,36.81,45.086666666666666,84.79333333333334,7.933333333333334,9.95,9.16,15.516666666666667,12.01,8.42,39.663333333333334,61.89666666666667,10.423333333333334,93.06666666666666,117.73333333333333,88.89,9.33,27.95
2020-12-06,12.31125,38.163333333333334,23.823333333333334,48.78,22.933333333333334,28.1,58.63333333333333,18.456666666666667,9.17,18.613333333333333,5.3999999999999995,9.27,68.64999999999999,36.8,45.20333333333333,85.79666666666667,7.916666666666667,9.95,9.2,15.533333333333333,12.02,8.46,39.70666666666666,61.82333333333333,10.516666666666666,93.24333333333334,117.56666666666668,88.89,9.34,27.900000000000002
2020-12-07,12.3675,38.07,23.89,48.78,23.09,28.12,58.77,18.94,9.17,18.64,5.39,9.26,69.19,36.79,45.32,86.8,7.9,9.95,9.24,15.55,12.03,8.5,39.75,61.75,10.61,93.42,117.4,88.89,9.35,27.85
2020-12-08,12.42375,37.88,24.23,49.75,22.89,28.12,59.05,18.75,9.23,19.22,5.42,9.26,69.03,36.92,44.97,88.51,7.99,9.95,9.42,15.5,12.07,8.53,39.8,62.12,10.63,93.16,117.6,89.06,9.42,28.05
2020-12-09,12.48,37.64,24.4,50.55,22.99,28.47,59.05,18.75,9.45,19.27,5.44,9.51,68.78,36.95,45.06,85.94,8.14,9.95,10.13,15.9,12.15,8.55,40.53,62.04,10.71,92.8,118.3,89.3,9.5,28.0
2020-12-10,12.53,37.74,24.94,49.84,22.69,28.62,58.29,18.57,9.4,18.82,5.44,9.35,67.65,36.92,45.85,85.12,7.99,9.95,10.22,15.45,12.27,8.63,41.93,61.6,10.49,93.25,119.0,90.12,9.39,28.15
2020-12-11,12.48,37.88,24.88,49.4,22.65,28.52,58.5,18.57,9.38,19.07,5.42,9.29,67.33,36.66,45.94,85.12,7.95,9.95,10.28,15.5,12.15,8.57,41.71,61.45,10.44,93.25,119.7,91.34,9.32,28.1
2020-12-12,12.526666666666667,37.81666666666667,25.31,49.78333333333333,22.863333333333333,28.62,58.75333333333333,18.91,9.38,19.28,5.443333333333333,9.399999999999999,67.51666666666667,36.843333333333334,46.38666666666666,85.82000000000001,7.963333333333334,9.95,10.503333333333332,15.6,12.253333333333334,8.59,41.71,61.843333333333334,10.49,93.42666666666666,120.7,91.50333333333333,9.386666666666667,28.416666666666668
2020-12-13,12.573333333333332,37.75333333333333,25.740000000000002,50.166666666666664,23.076666666666664,28.72,59.00666666666667,19.25,9.38,19.49,5.466666666666667,9.51,67.70333333333333,37.026666666666664,46.833333333333336,86.52,7.976666666666667,9.95,10.726666666666667,15.700000000000001,12.356666666666667,8.610000000000001,41.71,62.23666666666667,10.54,93.60333333333334,121.7,91.66666666666667,9.453333333333333,28.733333333333334
2020-12-14,12.62,37.69,26.17,50.55,23.29,28.82,59.26,19.59,9.38,19.7,5.49,9.62,67.89,37.21,47.28,87.22,7.99,9.95,10.95,15.8,12.46,8.63,41.71,62.63,10.59,93.78,122.7,91.83,9.52,29.05
2020-12-15,12.53,37.79,26.17,51.17,23.12,28.67,58.84,20.67,9.3,19.47,5.46,9.53,67.89,37.31,47.54,85.33,7.95,9.95,11.31,15.8,12.58,8.63,41.97,62.63,10.54,94.85,125.0,90.53,9.4,29.8
2020-12-16,12.57,39.02,26.31,50.99,23.42,28.88,58.77,21.55,9.34,19.47,5.46,9.58,67.89,37.37,47.54,85.51,7.95,9.95,11.4,16.25,12.8,8.65,42.54,63.0,10.61,94.13,124.8,90.45,9.39,29.85
2020-12-17,12.6,38.45,26.48,50.28,23.08,28.37,58.08,21.27,9.34,19.04,5.56,9.71,67.8,36.82,46.03,79.58,7.95,9.95,11.22,16.4,13.55,8.73,41.32,62.26,10.64,92.98,124.5,90.12,9.74,29.3
2020-12-18,12.71,37.88,26.48,49.93,23.08,28.62,58.08,22.67,9.59,19.17,5.56,9.87,68.54,36.66,46.48,84.43,7.99,9.95,11.47,16.65,13.82,9.16,41.75,62.34,10.86,92.89,124.4,89.87,10.06,29.65
2020-12-19,12.716666666666667,38.15,26.5,50.02,23.169999999999998,28.723333333333333,58.196666666666665,23.23,9.773333333333333,19.246666666666666,5.583333333333333,10.003333333333332,68.45666666666668,36.843333333333334,46.74666666666666,84.80333333333334,8.023333333333333,9.95,11.783333333333333,16.73333333333333,13.916666666666666,9.436666666666667,42.053333333333335,62.586666666666666,10.92,93.01,124.53333333333333,89.92666666666668,10.293333333333333,29.75
2020-12-20,12.723333333333334,38.42,26.52,50.11,23.26,28.826666666666668,58.31333333333333,23.790000000000003,9.956666666666667,19.323333333333334,5.6066666666666665,10.136666666666667,68.37333333333333,37.026666666666664,47.013333333333335,85.17666666666666,8.056666666666667,9.95,12.096666666666668,16.816666666666666,14.013333333333334,9.713333333333333,42.35666666666666,62.833333333333336,10.979999999999999,93.13,124.66666666666667,89.98333333333333,10.526666666666667,29.849999999999998
2020-12-21,12.73,38.69,26.54,50.2,23.35,28.93,58.43,24.35,10.14,19.4,5.63,10.27,68.29,37.21,47.28,85.55,8.09,9.95,12.41,16.9,14.11,9.99,42.66,63.08,11.04,93.25,124.8,90.04,10.76,29.95
2020-12-22,12.84,38.35,26.6,50.11,23.52,28.93,58.43,26.68,10.27,19.37,5.72,10.24,67.56,37.44,47.1,84.99,8.32,9.95,12.98,16.9,14.09,10.46,42.75,63.66,11.03,93.6,123.4,89.71,10.8,30.05
2020-12-23,12.57,38.54,26.48,50.2,23.28,28.98,58.43,25.14,10.14,19.93,5.84,10.2,67.64,38.31,47.19,84.65,8.18,9.95,13.0,16.7,13.82,10.11,42.49,63.96,10.89,93.69,122.1,89.79,10.39,30.1
2020-12-24,11.9,38.35,25.06,50.28,21.79,28.57,56.63,23.98,9.51,19.52,5.53,9.84,66.98,37.31,43.99,83.79,7.95,9.95,12.22,15.8,13.04,9.58,42.09,62.26,10.58,92.45,121.9,88.24,10.06,28.6
2020-12-25,12.21,38.97,25.68,51.43,22.54,28.67,56.98,25.7,9.78,19.98,5.63,10.07,67.48,37.57,46.21,84.22,7.99,9.95,12.61,16.25,13.43,9.76,42.4,63.08,10.61,93.33,122.8,88.32,10.36,29.55
2020-12-26,12.280000000000001,39.14333333333333,26.023333333333333,52.49,22.743333333333332,28.823333333333334,57.39333333333333,26.21333333333333,9.836666666666666,20.233333333333334,5.666666666666667,10.106666666666667,67.39666666666668,37.7,46.53666666666667,84.29,8.006666666666666,9.95,13.133333333333333,16.35,13.72,9.933333333333334,42.486666666666665,63.35,10.67,93.45,123.33333333333333,88.37333333333333,10.483333333333333,29.71666666666667
2020-12-27,12.35,39.31666666666667,26.366666666666667,53.55,22.946666666666665,28.976666666666667,57.806666666666665,26.726666666666667,9.893333333333333,20.486666666666665,5.703333333333333,10.143333333333333,67.31333333333333,37.83,46.86333333333333,84.36,8.023333333333333,9.95,13.656666666666666,16.45,14.01,10.106666666666666,42.57333333333333,63.62,10.729999999999999,93.57,123.86666666666667,88.42666666666666,10.606666666666667,29.883333333333333
2020-12-28,12.42,39.49,26.71,54.61,23.15,29.13,58.22,27.24,9.95,20.74,5.74,10.18,67.23,37.96,47.19,84.43,8.04,9.95,14.18,16.55,14.3,10.28,42.66,63.89,10.79,93.69,124.4,88.48,10.73,30.05
2020-12-29,12.39,39.11,27.0,55.75,23.08,29.18,59.4,26.96,9.95,20.76,5.74,10.18,67.97,37.99,48.08,84.43,7.95,9.95,14.18,16.6,14.3,10.23,42.88,64.18,10.84,94.05,124.2,88.73,10.59,30.25
2020-12-30,12.46,38.45,27.4,56.9,23.11,29.43,59.95,26.22,9.97,20.61,5.74,10.2,67.64,37.96,48.43,85.42,7.9,9.95,14.14,16.8,14.4,10.23,42.75,66.32,10.94,94.85,124.5,88.73,10.66,31.1
2020-12-31,12.51,38.35,27.28,56.46,23.25,29.38,59.53,26.12,9.97,20.59,5.74,10.22,67.97,38.05,48.43,83.79,7.95,9.95,14.34,16.75,14.5,10.25,42.53,65.95,10.78,93.78,124.0,88.89,10.66,31.2
2021-01-01,12.5825,38.4575,27.387500000000003,56.8125,23.3425,29.544999999999998,59.6875,26.46,10.002500000000001,20.71,5.765000000000001,10.2375,69.1775,38.2125,48.4525,83.81,7.95,9.95,14.61,16.7875,14.7425,10.3325,42.5625,66.02250000000001,10.805,94.0025,124.0,88.9325,10.7225,31.25
