time,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,LPB,MBB,MSN,MWG,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,VPB,VRE
2020-09-03,9.61,36.03,24.09,45.3,17.75,25.58,52.63,10.9,7.63,12.75,3.99,7.11,44.91,30.55,46.74,82.8,6.73,9.95,7.0,11.45,10.72,7.51,37.62,59.39,6.43,84.98,107.9,83.64,8.01,28.5
2020-09-04,9.52,38.51,24.14,44.69,17.62,25.33,51.94,10.72,7.67,12.7,3.91,7.01,45.72,30.14,46.3,83.14,6.59,9.95,7.16,11.35,10.62,7.45,37.45,59.17,6.38,84.89,107.6,83.78,7.95,28.7
2020-09-05,9.52,39.4,24.123333333333335,44.836666666666666,17.563333333333333,25.33,51.75333333333333,10.763333333333334,7.673333333333333,12.7,3.91,7.016666666666667,45.88333333333333,30.14,46.239999999999995,83.21,6.6066666666666665,9.95,7.183333333333334,11.366666666666667,10.626666666666667,7.45,37.303333333333335,59.39,6.37,84.83,107.73333333333333,84.53666666666666,7.943333333333333,28.666666666666668
2020-09-06,9.52,40.29,24.106666666666666,44.983333333333334,17.506666666666668,25.33,51.56666666666667,10.806666666666667,7.676666666666667,12.7,3.91,7.023333333333333,46.04666666666667,30.14,46.18,83.28,6.623333333333333,9.95,7.206666666666667,11.383333333333333,10.633333333333333,7.45,37.156666666666666,59.61,6.359999999999999,84.77,107.86666666666666,85.29333333333334,7.9366666666666665,28.633333333333333
2020-09-07,9.52,41.18,24.09,45.13,17.45,25.33,51.38,10.85,7.68,12.7,3.91,7.03,46.21,30.14,46.12,83.35,6.64,9.95,7.23,11.4,10.64,7.45,37.01,59.83,6.35,84.71,108.0,86.05,7.93,28.6
2020-09-08,9.39,44.04,23.4,43.47,17.05,25.08,50.62,11.12,7.61,12.49,3.86,6.91,44.51,29.82,46.03,82.07,6.5,9.95,7.21,11.25,10.43,7.35,36.49,58.65,6.26,82.22,107.0,85.38,7.71,28.4
2020-09-09,9.39,47.04,23.37,43.3,17.01,25.08,49.73,11.12,7.56,12.62,3.91,6.89,44.83,30.01,45.32,81.27,6.5,9.95,7.25,11.3,10.43,7.34,36.19,57.92,6.21,82.13,106.0,83.04,7.71,28.45
2020-09-10,9.52,45.44,23.49,43.47,17.12,25.23,50.35,11.43,7.56,12.57,3.91,6.97,44.91,30.17,45.5,81.65,6.59,9.95,7.37,11.4,10.47,7.42,36.23,59.39,6.26,82.22,106.2,84.04,7.73,28.75
2020-09-11,9.43,42.16,23.2,41.73,17.15,24.92,50.07,11.43,7.91,12.47,3.91,6.93,44.51,30.04,44.7,81.18,6.92,9.95,7.27,11.25,10.4,7.38,35.92,57.62,6.24,82.05,106.0,83.58,7.69,28.45
2020-09-12,9.473333333333333,41.22333333333333,23.23,42.166666666666664,17.216666666666665,24.973333333333333,50.07,11.43,7.903333333333333,12.486666666666666,4.036666666666667,6.976666666666667,44.72333333333333,30.04,44.61,80.98333333333333,6.92,9.95,7.263333333333333,11.283333333333333,10.416666666666666,7.3933333333333335,35.99333333333333,57.64666666666667,6.256666666666667,82.43333333333334,106.46666666666667,83.64666666666666,7.74,28.5
2020-09-13,9.516666666666667,40.28666666666667,23.259999999999998,42.60333333333333,17.283333333333335,25.026666666666667,50.07,11.43,7.8966666666666665,12.503333333333334,4.163333333333333,7.023333333333333,44.93666666666667,30.04,44.52,80.78666666666668,6.92,9.95,7.256666666666667,11.316666666666666,10.433333333333334,7.406666666666666,36.06666666666667,57.67333333333333,6.273333333333333,82.81666666666666,106.93333333333334,83.71333333333334,7.79,28.55
2020-09-14,9.56,39.35,23.29,43.04,17.35,25.08,50.07,11.43,7.89,12.52,4.29,7.07,45.15,30.04,44.43,80.59,6.92,9.95,7.25,11.35,10.45,7.42,36.14,57.7,6.29,83.2,107.4,83.78,7.84,28.6
2020-09-15,9.61,41.23,23.51,42.43,17.18,25.33,49.93,11.38,7.77,12.62,4.29,7.07,45.15,29.91,44.34,81.22,6.83,9.95,7.37,11.8,10.45,7.35,36.32,57.4,6.6,84.45,108.0,83.71,7.79,29.1
2020-09-16,9.56,40.43,23.34,41.91,16.98,25.73,50.42,11.34,7.72,12.54,4.25,7.03,44.83,30.55,45.14,81.22,6.83,9.95,7.34,11.7,10.4,7.34,36.14,57.25,6.62,84.89,106.9,83.78,7.74,29.05
2020-09-17,9.79,39.45,23.46,42.08,17.12,25.58,50.28,11.43,7.67,12.9,4.37,7.15,44.43,30.36,45.41,80.76,6.87,9.95,7.32,11.7,10.47,7.34,36.1,57.03,6.57,84.89,106.9,84.31,7.81,28.9
2020-09-18,9.74,39.64,23.4,42.78,17.25,26.04,50.21,11.38,7.66,13.0,4.41,7.28,44.18,30.33,44.97,81.01,6.83,9.95,7.5,11.65,10.57,7.62,36.1,56.89,6.93,84.8,106.1,84.71,7.79,28.5
2020-09-19,9.83,39.513333333333335,23.496666666666666,42.983333333333334,17.316666666666666,26.09,50.416666666666664,11.440000000000001,7.743333333333333,13.043333333333333,4.483333333333333,7.34,44.233333333333334,30.746666666666666,45.056666666666665,81.19333333333334,6.953333333333333,9.95,7.546666666666667,11.783333333333333,10.65,7.63,36.18666666666667,56.986666666666665,7.003333333333333,84.97666666666666,106.39999999999999,85.56,7.83,28.716666666666665
2020-09-20,9.92,39.38666666666666,23.593333333333334,43.18666666666667,17.383333333333333,26.14,50.623333333333335,11.5,7.826666666666667,13.086666666666668,4.556666666666667,7.4,44.28666666666667,31.16333333333333,45.14333333333333,81.37666666666667,7.076666666666667,9.95,7.593333333333333,11.916666666666668,10.73,7.640000000000001,36.27333333333333,57.083333333333336,7.076666666666667,85.15333333333334,106.7,86.41,7.87,28.933333333333334
2020-09-21,10.01,39.26,23.69,43.39,17.45,26.19,50.83,11.56,7.91,13.13,4.63,7.46,44.34,31.58,45.23,81.56,7.2,9.95,7.64,12.05,10.81,7.65,36.36,57.18,7.15,85.33,107.0,87.26,7.91,29.15
2020-09-22,10.01,39.07,23.34,43.73,17.25,25.99,50.35,11.52,7.91,13.0,4.63,7.46,44.18,31.93,45.06,81.82,7.29,9.95,7.57,12.55,10.89,7.8,36.71,56.89,7.01,85.51,106.8,87.26,7.88,28.9
2020-09-23,10.24,39.03,23.91,43.82,17.75,26.09,50.76,11.48,8.0,13.1,4.63,7.51,44.83,32.95,45.94,81.52,7.29,9.95,7.66,13.25,10.91,7.7,37.19,57.4,7.23,85.07,106.8,87.26,8.01,29.15
2020-09-24,10.15,38.89,23.71,43.13,17.55,25.84,50.97,11.43,7.97,13.1,4.54,7.61,45.07,32.57,46.03,80.97,7.29,9.95,7.66,12.7,10.89,7.61,37.49,57.77,7.21,84.89,106.4,86.39,7.98,29.15
2020-09-25,10.06,38.51,23.46,43.13,17.48,25.73,50.83,11.34,7.98,13.05,4.75,7.65,44.75,32.38,45.94,80.16,7.25,9.95,7.59,13.3,10.91,7.59,37.49,57.4,7.35,84.27,106.2,85.79,7.88,28.65
2020-09-26,10.120000000000001,38.416666666666664,23.573333333333334,43.33,17.76,25.816666666666666,50.806666666666665,11.34,8.026666666666667,13.15,4.793333333333333,7.696666666666667,44.696666666666665,32.57,45.94,80.09,7.31,9.95,7.636666666666667,13.55,10.99,7.6066666666666665,37.49,57.376666666666665,7.423333333333333,84.09,106.06666666666666,85.92333333333333,7.923333333333333,28.583333333333332
2020-09-27,10.18,38.32333333333333,23.686666666666667,43.53,18.04,25.903333333333332,50.78333333333333,11.34,8.073333333333332,13.25,4.836666666666667,7.743333333333333,44.64333333333334,32.760000000000005,45.94,80.02,7.37,9.95,7.683333333333334,13.8,11.07,7.623333333333333,37.49,57.35333333333333,7.496666666666667,83.91,105.93333333333334,86.05666666666667,7.966666666666667,28.516666666666666
2020-09-28,10.24,38.23,23.8,43.73,18.32,25.99,50.76,11.34,8.12,13.35,4.88,7.79,44.59,32.95,45.94,79.95,7.43,9.95,7.73,14.05,11.15,7.64,37.49,57.33,7.57,83.73,105.8,86.19,8.01,28.45
2020-09-29,10.24,38.23,23.94,43.34,18.28,26.04,50.42,11.71,8.2,13.56,4.92,7.77,44.43,34.01,45.85,80.03,7.39,9.95,7.82,13.95,11.15,7.61,37.45,56.66,7.76,83.56,105.4,92.0,8.21,28.1
2020-09-30,10.1,38.04,23.34,42.43,17.85,25.53,49.73,11.57,8.05,13.43,4.84,7.67,44.18,33.59,45.14,78.88,7.2,9.95,7.75,13.9,10.96,7.53,36.97,56.3,7.73,83.02,105.3,91.02,7.98,27.95
2020-10-01,10.24,37.95,23.49,42.65,18.02,25.73,50.0,11.66,8.36,13.76,5.09,7.75,44.51,33.63,45.32,78.71,7.25,9.95,8.21,14.2,11.1,7.91,37.01,56.89,8.04,83.02,105.5,89.38,8.15,27.9
2020-10-02,10.55,37.95,23.66,42.69,18.28,25.89,50.07,11.57,8.34,13.78,5.05,7.75,44.51,33.72,45.14,78.63,7.34,9.95,8.23,13.9,11.15,7.99,36.97,57.03,8.26,83.56,105.6,89.96,8.11,27.95
2020-10-03,10.566666666666666,37.91666666666667,23.573333333333334,42.53,18.336666666666666,25.836666666666666,50.14,11.786666666666667,8.333333333333334,13.806666666666667,5.05,7.81,44.83333333333333,33.71,45.11333333333334,78.78666666666666,7.37,9.95,8.27,13.866666666666667,11.11,8.01,36.97,56.906666666666666,8.323333333333332,83.56,105.53333333333333,89.66,8.126666666666667,27.9
2020-10-04,10.583333333333334,37.88333333333333,23.486666666666665,42.37,18.393333333333334,25.783333333333335,50.21,12.003333333333334,8.326666666666666,13.833333333333332,5.05,7.87,45.156666666666666,33.699999999999996,45.086666666666666,78.94333333333333,7.3999999999999995,9.95,8.31,13.833333333333334,11.07,8.030000000000001,36.97,56.78333333333333,8.386666666666667,83.56,105.46666666666667,89.36,8.143333333333333,27.85
2020-10-05,10.6,37.85,23.4,42.21,18.45,25.73,50.28,12.22,8.32,13.86,5.05,7.93,45.48,33.69,45.06,79.1,7.43,9.95,8.35,13.8,11.03,8.05,36.97,56.66,8.45,83.56,105.4,89.06,8.16,27.8
2020-10-06,10.87,37.85,23.29,42.56,18.45,25.79,50.56,12.5,8.32,14.29,5.05,8.0,47.18,33.88,45.14,79.44,7.34,9.95,8.37,14.4,11.03,8.12,36.71,56.59,9.37,82.93,104.9,88.24,8.18,27.6
2020-10-07,10.82,37.76,23.34,43.65,18.52,25.68,52.01,12.04,8.26,14.31,5.01,7.93,50.17,34.52,44.7,80.8,7.34,9.95,8.28,14.3,10.84,7.99,37.06,57.03,9.42,83.11,104.3,88.24,8.11,27.95
2020-10-08,10.64,37.76,23.2,44.17,18.28,26.09,51.94,12.46,8.24,14.21,4.97,7.97,51.71,35.03,44.61,80.8,7.25,9.95,8.23,13.85,10.67,7.96,37.19,56.89,9.31,82.58,104.0,88.16,8.01,28.0
2020-10-09,10.69,37.62,23.11,43.65,18.55,25.94,51.8,12.88,8.21,14.52,4.97,7.88,55.19,35.35,44.61,82.07,7.34,9.95,8.32,13.8,10.64,7.97,36.97,57.03,9.23,83.29,104.8,87.5,7.91,27.75
2020-10-10,10.69,37.60333333333333,23.386666666666667,44.46,18.94,25.973333333333333,52.166666666666664,12.986666666666666,8.213333333333335,14.526666666666666,4.996666666666666,7.89,55.73,35.223333333333336,44.55,82.46666666666667,7.37,9.95,8.313333333333334,13.8,10.626666666666667,7.986666666666666,37.26,57.473333333333336,9.25,83.38000000000001,104.86666666666666,87.69333333333333,7.94,27.833333333333332
2020-10-11,10.69,37.586666666666666,23.663333333333334,45.269999999999996,19.33,26.006666666666668,52.53333333333333,13.093333333333334,8.216666666666667,14.533333333333333,5.023333333333333,7.9,56.27,35.096666666666664,44.49,82.86333333333333,7.3999999999999995,9.95,8.306666666666667,13.8,10.613333333333333,8.003333333333334,37.550000000000004,57.916666666666664,9.27,83.47,104.93333333333334,87.88666666666667,7.97,27.916666666666668
2020-10-12,10.69,37.57,23.94,46.08,19.72,26.04,52.9,13.2,8.22,14.54,5.05,7.91,56.81,34.97,44.43,83.26,7.43,9.95,8.3,13.8,10.6,8.02,37.84,58.36,9.29,83.56,105.0,88.08,8.0,28.0
2020-10-13,10.51,37.57,23.89,47.56,20.68,25.84,52.28,13.16,8.12,14.29,4.97,7.84,60.77,34.39,44.34,81.18,7.29,9.95,8.19,13.6,10.5,7.97,37.79,57.92,9.06,83.65,105.5,88.24,7.9,27.4
2020-10-14,10.82,37.48,24.51,47.56,20.58,26.04,52.63,13.25,8.12,14.34,5.05,7.91,64.74,34.87,43.99,83.31,7.34,9.95,8.26,13.75,11.08,8.0,38.71,58.14,8.84,84.45,105.0,87.99,8.1,27.45
2020-10-15,11.14,37.48,24.8,47.65,20.35,26.04,53.11,12.92,8.19,15.17,5.48,7.88,67.08,35.03,44.97,81.86,7.71,9.95,8.37,14.0,11.54,7.99,38.53,58.29,8.9,86.67,106.0,88.16,8.11,27.7
2020-10-16,11.23,37.39,24.66,46.86,20.99,27.31,52.49,13.02,8.32,14.92,5.48,7.97,65.55,35.03,44.61,81.39,7.76,9.95,8.35,13.95,11.3,8.12,38.53,57.4,9.37,87.2,105.9,88.24,8.4,27.9
2020-10-17,11.333333333333334,37.42,24.516666666666666,47.47,21.209999999999997,27.29,52.49,13.296666666666667,8.31,14.88,5.463333333333334,8.036666666666667,65.82,34.96666666666667,44.55,80.98,7.696666666666666,9.95,8.41,14.066666666666666,11.306666666666667,8.139999999999999,38.486666666666665,57.18,9.396666666666667,87.14,105.60000000000001,88.32,8.376666666666667,27.766666666666666
2020-10-18,11.436666666666666,37.449999999999996,24.373333333333335,48.08,21.43,27.27,52.49,13.573333333333332,8.299999999999999,14.84,5.446666666666666,8.103333333333333,66.09,34.903333333333336,44.49,80.57,7.633333333333334,9.95,8.469999999999999,14.183333333333334,11.313333333333334,8.16,38.443333333333335,56.96,9.423333333333332,87.08,105.3,88.4,8.353333333333333,27.633333333333333
2020-10-19,11.54,37.48,24.23,48.69,21.65,27.25,52.49,13.85,8.29,14.8,5.43,8.17,66.36,34.84,44.43,80.16,7.57,9.95,8.53,14.3,11.32,8.18,38.4,56.74,9.45,87.02,105.0,88.48,8.33,27.5
2020-10-20,11.5,37.39,24.26,48.78,21.55,27.0,51.11,14.18,8.52,14.85,5.35,8.35,67.73,34.65,43.99,79.82,7.48,9.95,8.37,14.35,11.71,8.24,38.19,56.44,9.56,87.02,104.5,87.91,8.36,27.6
2020-10-21,11.5,37.39,24.83,47.64,21.65,27.61,50.69,13.76,8.59,14.97,5.35,8.49,68.7,35.2,43.99,80.37,7.53,9.95,8.35,14.75,11.83,8.21,38.53,57.25,9.31,87.02,104.6,87.34,8.82,28.25
2020-10-22,11.68,37.39,24.51,47.99,21.35,27.36,50.9,13.34,8.47,14.97,5.26,8.37,68.78,35.2,43.9,79.52,7.43,9.95,8.21,14.7,11.64,8.02,37.66,57.11,9.29,88.98,105.0,87.26,8.58,28.1
2020-10-23,11.63,37.39,24.77,49.31,21.52,27.61,51.25,13.67,8.47,15.63,5.35,8.46,69.67,35.85,44.17,79.31,7.62,9.95,8.28,14.8,11.73,8.02,38.06,58.88,9.34,93.25,105.3,89.87,8.62,28.35
2020-10-24,11.616666666666667,37.35666666666667,24.69333333333333,49.48666666666667,21.44333333333333,27.61,51.20333333333333,13.746666666666666,8.47,15.816666666666668,5.357647058823529,8.440000000000001,70.15666666666667,36.06666666666667,44.25666666666667,79.59333333333333,7.636666666666667,9.95,8.273333333333333,14.75,11.853333333333333,7.983333333333333,38.10333333333333,59.17333333333333,9.33,94.61,105.33333333333333,90.55333333333334,8.653333333333332,28.566666666666666
2020-10-25,11.603333333333333,37.32333333333333,24.616666666666667,49.663333333333334,21.366666666666667,27.61,51.156666666666666,13.823333333333334,8.47,16.003333333333334,5.365294117647059,8.42,70.64333333333333,36.28333333333333,44.343333333333334,79.87666666666667,7.653333333333333,9.95,8.266666666666666,14.700000000000001,11.976666666666667,7.946666666666666,38.14666666666667,59.46666666666667,9.32,95.97,105.36666666666667,91.23666666666666,8.686666666666667,28.783333333333335
2020-10-26,11.59,37.29,24.54,49.84,21.29,27.61,51.11,13.9,8.47,16.19,5.372941176470588,8.4,71.13,36.5,44.43,80.16,7.67,9.95,8.26,14.65,12.1,7.91,38.19,59.76,9.31,97.33,105.4,91.92,8.72,29.0
2020-10-27,11.18,37.29,23.69,47.81,20.75,26.95,50.14,13.43,8.32,16.03,5.380588235294118,8.2,72.02,36.24,44.43,79.44,7.48,9.95,8.05,14.2,11.61,7.64,37.97,58.36,9.2,95.2,105.1,90.69,8.35,27.9
2020-10-28,11.0,37.43,23.23,46.76,20.65,26.55,50.21,13.53,8.16,16.01,5.388235294117647,8.0,71.05,35.62,43.72,79.1,7.34,9.95,7.87,13.65,11.37,7.51,37.62,57.25,9.09,95.11,105.1,89.06,8.2,26.95
2020-10-29,10.91,37.95,22.54,44.81,20.15,25.99,49.86,12.97,7.94,15.55,5.395882352941176,7.97,68.78,34.0,43.1,79.01,7.2,9.95,7.8,13.5,11.01,7.32,36.88,56.52,9.23,91.56,104.0,87.59,7.95,25.9
2020-10-30,10.91,37.48,22.37,44.81,19.68,26.09,49.73,13.25,8.09,15.63,5.403529411764706,8.0,67.97,34.36,43.54,79.1,7.25,9.95,7.82,13.55,10.79,7.35,36.71,56.74,9.248333333333333,94.67,102.1,88.24,7.91,26.0
2020-10-31,10.94,37.48,22.353333333333335,44.93,19.88,26.123333333333335,49.45333333333333,13.373333333333333,8.1,15.596666666666668,5.411176470588235,8.006666666666666,68.10666666666667,34.47666666666667,43.45333333333333,79.08333333333333,7.263333333333334,9.95,7.82,13.516666666666667,10.726666666666667,7.3566666666666665,36.913333333333334,56.56666666666667,9.266666666666667,94.81666666666666,103.03333333333333,88.24,7.933333333333334,25.866666666666667
2020-11-01,10.97,37.48,22.336666666666666,45.050000000000004,20.080000000000002,26.156666666666666,49.17666666666666,13.496666666666666,8.11,15.563333333333333,5.418823529411765,8.013333333333334,68.24333333333333,34.593333333333334,43.36666666666667,79.06666666666666,7.276666666666666,9.95,7.82,13.483333333333333,10.663333333333332,7.363333333333333,37.11666666666667,56.39333333333333,9.285,94.96333333333334,103.96666666666667,88.24,7.956666666666667,25.733333333333334
2020-11-02,11.0,37.48,22.32,45.17,20.28,26.19,48.9,13.62,8.12,15.53,5.426470588235294,8.02,68.38,34.71,43.28,79.05,7.29,9.95,7.82,13.45,10.6,7.37,37.32,56.22,9.303333333333333,95.11,104.9,88.24,7.98,25.6
2020-11-03,11.32,37.34,22.54,46.05,20.48,26.8,49.17,14.55,8.19,15.83,5.434117647058824,8.17,68.22,35.04,43.37,79.1,7.39,9.95,7.94,13.7,10.89,7.48,37.36,56.15,9.321666666666667,95.11,105.6,88.24,8.08,25.8
2020-11-04,11.54,37.29,22.89,46.76,20.68,27.0,50.07,14.55,8.51,15.68,5.4417647058823535,8.29,68.54,34.81,43.68,79.18,7.48,9.95,8.0,13.9,10.96,7.54,37.19,56.37,9.34,92.8,105.7,89.38,8.18,26.3
2020-11-05,11.54,37.29,22.69,47.02,20.62,27.05,49.73,14.32,8.57,15.55,5.449411764705882,8.26,71.13,35.2,43.68,79.22,7.48,9.95,8.0,13.7,10.84,7.56,37.19,56.66,9.358333333333333,95.02,105.8,89.38,8.13,26.5
2020-11-06,11.27,37.11,22.52,46.23,20.45,26.75,49.59,14.37,8.46,15.53,5.457058823529412,8.2,72.75,34.71,43.37,78.67,7.53,9.95,7.91,13.5,10.67,7.49,37.01,56.0,9.376666666666667,94.22,105.8,89.38,7.98,26.15
2020-11-07,11.33,37.11,22.52,46.46333333333333,20.55,26.85,49.59,14.383333333333333,8.463333333333335,15.663333333333332,5.464705882352941,8.183333333333334,74.28666666666666,34.656666666666666,43.339999999999996,78.74,7.67,9.95,7.95,13.566666666666666,10.7,7.593333333333334,37.11333333333333,56.49333333333333,9.395,94.28,105.86666666666666,89.38,7.986666666666667,26.166666666666664
2020-11-08,11.389999999999999,37.11,22.52,46.696666666666665,20.65,26.95,49.59,14.396666666666667,8.466666666666667,15.796666666666667,5.472352941176471,8.166666666666666,75.82333333333334,34.60333333333333,43.31,78.81,7.8100000000000005,9.95,7.989999999999999,13.633333333333333,10.73,7.696666666666666,37.21666666666667,56.986666666666665,9.413333333333332,94.34,105.93333333333334,89.38,7.993333333333333,26.183333333333334
2020-11-09,11.45,37.11,22.52,46.93,20.75,27.05,49.59,14.41,8.47,15.93,5.48,8.15,77.36,34.55,43.28,78.88,7.95,9.95,8.03,13.7,10.76,7.8,37.32,57.48,9.431666666666667,94.4,106.0,89.38,8.0,26.2
2020-11-10,11.68,37.29,22.83,47.55,20.99,27.36,50.97,15.07,8.66,16.29,5.31,8.24,79.3,34.97,44.34,78.88,8.18,9.95,8.23,14.0,10.93,7.89,37.97,58.21,9.45,95.29,113.4,89.22,8.11,27.05
2020-11-11,11.45,37.29,22.63,47.73,20.62,27.05,50.97,15.25,8.59,15.98,5.07,8.17,77.2,35.33,44.08,78.25,7.99,9.95,8.16,13.7,10.86,7.8,37.66,57.55,9.16,94.22,114.5,88.16,8.0,26.85
2020-11-12,11.86,37.11,22.72,47.64,20.85,27.1,51.11,15.86,8.64,15.93,4.99,8.33,77.28,36.04,43.63,78.2,8.18,9.95,8.07,13.75,10.81,7.72,37.62,57.11,9.15,94.93,113.9,87.83,8.0,27.2
2020-11-13,11.99,36.73,23.0,49.05,21.35,27.25,50.76,16.09,8.66,16.16,5.18,8.6,75.01,36.4,43.37,78.67,8.18,9.95,8.12,13.95,11.23,7.78,37.79,57.84,9.15,96.0,112.7,87.75,8.21,27.3
2020-11-14,12.003333333333334,36.666666666666664,23.096666666666668,49.019999999999996,21.506666666666668,27.35333333333333,50.876666666666665,15.996666666666666,8.66,16.296666666666667,5.193333333333333,8.643333333333333,74.31,36.50666666666667,43.516666666666666,78.95333333333333,8.166666666666666,9.95,8.166666666666666,14.0,11.27,7.796666666666667,37.92333333333333,58.013333333333335,9.153333333333334,96.15,113.10000000000001,88.10333333333334,8.256666666666668,27.35
2020-11-15,12.016666666666666,36.60333333333333,23.19333333333333,48.99,21.663333333333334,27.456666666666667,50.99333333333333,15.903333333333334,8.66,16.433333333333334,5.206666666666666,8.686666666666667,73.61,36.61333333333333,43.663333333333334,79.23666666666666,8.153333333333334,9.95,8.213333333333333,14.049999999999999,11.31,7.8133333333333335,38.056666666666665,58.18666666666667,9.156666666666666,96.3,113.5,88.45666666666666,8.303333333333333,27.4
2020-11-16,12.03,36.54,23.29,48.96,21.82,27.56,51.11,15.81,8.66,16.57,5.22,8.73,72.91,36.72,43.81,79.52,8.14,9.95,8.26,14.1,11.35,7.83,38.19,58.36,9.16,96.45,113.9,88.81,8.35,27.45
2020-11-17,12.21,36.26,23.0,48.43,21.79,27.41,52.14,16.7,8.59,16.87,5.09,8.71,69.51,36.34,43.19,78.29,8.09,9.95,8.32,13.9,11.32,7.8,38.1,57.7,9.15,94.22,113.0,87.99,8.38,27.2
2020-11-18,12.44,36.07,23.03,49.14,21.95,27.51,55.25,17.73,8.59,17.5,5.07,8.91,68.86,36.46,43.32,78.88,8.09,9.95,8.48,14.4,11.44,7.91,38.14,57.62,9.13,94.22,113.7,89.46,8.45,27.5
2020-11-19,12.35,36.54,23.29,50.73,22.22,28.37,58.22,18.01,8.52,17.96,5.14,8.82,67.49,36.34,45.68,82.37,8.09,9.95,8.48,14.4,11.44,7.92,39.23,57.62,9.55,93.16,113.7,89.63,8.58,27.9
2020-11-20,12.3,35.89,23.54,50.55,22.32,28.32,56.77,18.05,8.66,18.06,5.22,8.69,67.89,36.43,45.41,82.07,8.09,9.95,8.44,14.25,11.4,7.89,40.23,58.06,9.45,92.89,120.5,91.1,8.55,28.05
2020-11-21,12.33,35.89,23.59,50.43333333333333,22.263333333333332,28.37,57.07,17.91,8.68,18.423333333333332,5.206666666666666,8.673333333333334,67.75666666666666,36.61333333333333,45.47,81.98666666666666,8.056666666666667,9.95,8.476666666666667,14.4,11.423333333333334,7.88,40.21666666666666,58.57666666666667,9.426666666666666,93.06666666666666,120.0,91.04666666666667,8.556666666666667,27.983333333333334
2020-11-22,12.360000000000001,35.89,23.64,50.31666666666667,22.206666666666667,28.419999999999998,57.370000000000005,17.77,8.700000000000001,18.786666666666665,5.193333333333333,8.656666666666666,67.62333333333333,36.79666666666667,45.53,81.90333333333332,8.023333333333333,9.95,8.513333333333334,14.549999999999999,11.446666666666667,7.87,40.20333333333333,59.093333333333334,9.403333333333334,93.24333333333334,119.5,90.99333333333333,8.563333333333334,27.916666666666668
2020-11-23,12.39,35.89,23.69,50.2,22.15,28.47,57.67,17.63,8.72,19.15,5.18,8.64,67.49,36.98,45.59,81.82,7.99,9.95,8.55,14.7,11.47,7.86,40.19,59.61,9.38,93.42,119.0,90.94,8.57,27.85
2020-11-24,12.48,35.79,23.46,51.17,22.12,28.62,57.88,17.4,8.61,19.47,5.2,8.69,67.25,36.95,45.23,81.65,7.95,9.95,8.71,14.65,11.64,8.05,40.19,61.75,9.31,93.33,118.9,90.61,8.72,28.1
2020-11-25,12.39,35.99,23.66,49.84,22.35,28.52,57.81,17.73,8.52,18.66,5.22,8.73,67.16,36.85,45.32,82.58,8.09,9.95,8.8,14.6,11.61,8.13,40.97,63.15,9.31,94.4,120.2,90.69,8.95,28.65
2020-11-26,12.44,37.98,24.31,48.78,22.85,28.37,57.6,18.19,8.54,17.91,5.22,8.69,67.89,36.72,46.39,83.35,8.09,9.95,8.8,14.65,11.49,8.02,40.88,61.31,9.31,94.4,120.1,90.61,9.12,28.1
2020-11-27,12.39,40.63,24.46,49.23,23.02,28.47,57.67,18.1,9.06,18.41,5.22,8.91,67.73,37.57,46.12,83.56,7.99,9.95,8.85,14.6,11.59,8.12,41.1,61.53,9.31,94.31,120.2,89.79,9.14,28.0
2020-11-28,12.360000000000001,41.45,24.393333333333334,49.43333333333333,22.953333333333333,28.55333333333333,58.266666666666666,18.03666666666667,9.273333333333333,18.41,5.263333333333333,9.0,67.67666666666666,37.75333333333333,46.03,83.35000000000001,7.99,9.95,8.879999999999999,14.733333333333333,11.67,8.303333333333333,41.02666666666667,61.72666666666667,9.31,94.13333333333334,119.76666666666667,89.81666666666668,9.143333333333334,28.133333333333333
2020-11-29,12.33,42.27,24.326666666666668,49.63666666666667,22.886666666666667,28.636666666666667,58.86333333333334,17.973333333333333,9.486666666666666,18.41,5.306666666666667,9.09,67.62333333333333,37.93666666666667,45.94,83.14,7.99,9.95,8.91,14.866666666666667,11.75,8.486666666666666,40.95333333333333,61.92333333333333,9.31,93.95666666666666,119.33333333333334,89.84333333333333,9.146666666666667,28.266666666666666
2020-11-30,12.3,43.09,24.26,49.84,22.82,28.72,59.46,17.91,9.7,18.41,5.35,9.18,67.57,38.12,45.85,82.93,7.99,9.95,8.94,15.0,11.83,8.67,40.88,62.12,9.31,93.78,118.9,89.87,9.15,28.4
2020-12-01,12.26,40.72,23.86,48.96,22.69,28.06,58.5,17.49,9.45,18.01,5.35,9.29,67.16,37.63,45.14,83.14,8.23,9.95,8.85,15.5,11.88,8.92,40.53,61.38,9.81,93.33,118.1,89.71,9.39,28.3
2020-12-02,12.3525,39.49,23.97,49.23,22.82,28.22,58.36,17.82,9.4,18.03,5.48,9.53,67.97,37.34,45.68,84.73,8.23,9.95,9.05,15.8,12.27,8.69,40.67,63.22,10.49,93.78,119.5,89.71,9.39,28.65
2020-12-03,12.445,40.63,23.91,50.11,22.72,28.22,58.64,17.68,9.38,18.64,5.65,9.6,67.97,37.21,45.59,84.52,8.18,9.95,9.3,15.9,12.36,8.52,40.84,63.08,11.23,94.05,119.7,89.79,9.54,28.7
