Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Burkina Faso,BFA,-1.92,-1.84416666666666,-1.63,0.930000000000001,1.37,1.37666666666666,1.4425,0.95,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Burundi,BDI,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cabo Verde,CPV,7.41144287855763,7.53794153682962,6.97288347999319,6.95809364600736,7.1174075416603,7.67625742870728,7.31073166790638,6.95011937474795,6.86163449100623,6.76837099243854
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Canada,CAN,2.45,2.7,2.6,2.6,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Chad,TCD,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Chile,CHL,4.17895307318578,1.90638327754265,1.77323184892094,1.6136042386264,1.47505517497305,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,China,CHN,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Colombia,COL,6.77792788787981,6.87074807544697,7.86199921781088,7.69643143271441,7.40632595659697,7.27113300522223,6.47243452901143,7.26519874767553,7.30738530294101,7.8172573768666
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Comoros,COM,8.75,8.75,8.75,8.75,8.75,8.75,6.34375,6.125,5.97125,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Congo, Dem. Rep.",COD,14.6858333333333,15.7125,15.6708333333333,16.4358333333333,19.8833333333333,21.26,19.7568270480829,17.5541850776132,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Costa Rica,CRI,11.5802777777778,11.8625000000001,10.4261111111111,8.57080555555557,7.10756301908446,4.11104245367395,4.05486614583333,3.9050783625,4.28866997,4.02184184166667
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cote d'Ivoire,CIV,-1.92,-1.84416666666666,-1.63,-1.35,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Croatia,HRV,7.22666666666667,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Czechia,CZE,3.94340556635923,3.75320048345524,3.53413293915113,3.3146190446612,3.26571951083026,3.29747437417453,3.0407488585235,2.96872366774118,2.82732296829417,2.27121134909187
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Denmark,DNK,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Dominica,DMA,6.06191561405009,6.21774999999999,6.3725,6.32,6.17742708333334,5.7718065,5.08583708333333,4.61509525,4.92098475,4.3039785
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Dominican Republic,DOM,7.50297391101755,8.44750000000003,8.39083333333337,7.90666666666667,6.52473333333333,6.36355833333337,6.33225000000003,7.12313333333333,5.11088333333333,5.27272500000003
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,"Egypt, Arab Rep.",EGY,4.79166666666663,4.71666666666667,5.74166666666667,6.0833333333333,6,5.1666666666667,3.58333333333337,2.025,2.1583333333333,5.1083333333333
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..
"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..
