Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Burkina Faso,BFA,27.917414459678,25.2357673972201,26.5786292197526,25.4363959147067,27.4225260029375,30.1488996466696,32.8021464667794,32.4659277577173,34.3383617694694,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Burundi,BDI,24.2762492040497,22.7640502647359,21.7596750419147,21.0883717113033,..,25.926285187604,24.7833172943807,21.5985644822377,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cabo Verde,CPV,29.3710959128369,31.8186965826307,31.2837745640046,31.5035960459687,30.2451832859773,31.5491366980906,30.7151691317823,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cambodia,KHM,19.9196931469016,23.0882682427292,24.5149789056339,26.7804445996889,23.9134298791427,23.2414464241523,30.5160442121687,32.8304222780125,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cameroon,CMR,33.6580282711127,35.4160343407189,30.5109426527903,25.754228096252,26.625660367049,27.2698173936024,29.9150753101407,27.2286124917234,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Canada,CAN,77.9559781801201,78.0140463562195,77.9248741713482,77.9626488084214,78.5576531119081,78.4267962969873,79.8165718954793,78.9698913033679,78.2228898132931,79.1041644553822
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Central African Republic,CAF,..,..,..,..,..,30.4454776605019,18.5036692892418,18.7402816314227,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Chile,CHL,35.0237257179624,35.9566933143989,40.4315778793399,44.2404485433491,44.2282233189599,41.1121504302107,35.2283070029342,39.5406194027229,44.7802248387346,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,China,CHN,32.4935407562916,35.313976681167,36.3764903364174,35.2211107585504,36.7299464992234,35.830739853954,36.8257074586398,38.236864484273,39.6892233180331,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Colombia,COL,42.4593217607408,41.9551007314906,44.3516724055387,47.5638166186065,49.2142544013194,43.4395165405633,44.9158854321111,43.4019898230622,43.6613083227812,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Congo, Dem. Rep.",COD,36.9692679745515,39.8198069585326,34.1712083481421,43.2105787288449,49.049516600078,48.6484070240919,41.0592382191936,47.2840817252959,59.8096317370406,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Congo, Rep.",COG,38.9703013582244,42.7274056629186,41.5653701108498,43.2004421554971,40.0957208950372,37.5487817290561,36.6496408672265,27.1942281292384,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Costa Rica,CRI,27.6826167721644,28.4074407180097,29.1401182101582,30.6815318249508,32.0109517213994,32.8409687286845,32.8519971948079,33.1379964170515,34.0141280081314,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cote d'Ivoire,CIV,26.0468687687748,24.8192826987949,24.6803904703089,25.2609697568558,27.6159579731471,25.9544407561143,26.0479698160341,25.6848988194716,29.4954674433735,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Croatia,HRV,10.7121359025311,11.875986754356,13.1026970455536,12.8734733347096,10.6055972975826,10.8637531933383,11.1620162435109,10.6101954787532,15.2430225598404,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Cyprus,CYP,37.8546632723906,36.8357627864939,36.5419452955516,37.890625,37.7601057729326,38.166398163065,41.0257454782467,41.5004748338082,41.3301594535153,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Czechia,CZE,33.9309720146903,32.897995749091,34.0069924106762,34.8384522502458,36.7949165213058,37.1355951424767,38.2405580900874,35.109030946332,36.9857188379389,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Denmark,DNK,56.1744690795997,52.7279175986044,51.8947101436885,52.7042266597128,50.6006646823485,54.9413104861,54.2238398680374,57.2344751898297,54.1159420959813,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Dominican Republic,DOM,31.9417920676706,28.9184063252957,29.9406172052761,30.9366879560954,30.5391932494337,31.5980020826134,33.8725578335241,33.9144272650931,31.910303987347,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Ecuador,ECU,27.9171291546097,30.2890693191106,29.2489211505842,27.9638062014052,31.1168335893782,29.7298529642829,32.332944231177,27.9464054165534,29.2060280064034,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Egypt, Arab Rep.",EGY,46.458359746282,42.4301454125907,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,El Salvador,SLV,35.4593654507841,35.2553243465189,39.2827124104639,38.848635703624,38.3185296673945,38.705894455303,40.6397277011695,38.232053860278,40.615316183557,40.4071254228107
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Equatorial Guinea,GNQ,86.9911030133875,86.0815389015623,73.4180109754686,62.5350108836732,70.3107553443824,79.9896079484522,76.4876917015864,74.1839439276055,79.2118496315367,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Estonia,EST,35.5481935241905,35.9887919294725,34.3755939132602,34.259765707176,35.4919248304564,34.5181691934783,36.9868726684029,38.9589283225234,38.0110295672772,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Eswatini,SWZ,26.7949566742927,27.9886180323731,34.7188304335348,31.012825043294,34.8426613362985,34.695842102694,30.2167388722949,35.7476839658963,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Ethiopia,ETH,27.2423533236831,28.600733722228,28.1332915541465,29.7153096003481,29.2371369661892,32.7860336987806,30.6685779761242,36.4897969315054,35.4974593127052,32.0173934445926
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Fiji,FJI,24.9725446764383,26.0874029708272,30.1102583840531,31.0776154265598,27.4688321101618,26.5136392750969,27.3250772259273,31.2965755901169,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Finland,FIN,27.8803354729888,28.1937511554816,28.1779427031564,28.6971718420324,28.5764238846494,28.6757438224912,26.1973737074708,29.5964644807689,32.2497740123008,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,France,FRA,48.9446010973739,48.6603553823046,48.3374668638341,48.4620216903116,50.2772083447852,49.7849653099679,50.008922916499,51.3972881469004,53.4799645400986,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Gabon,GAB,42.684173836193,42.7395022733788,34.3398285337558,38.8045480143489,47.2481188767522,49.711979577051,50.0123316984611,38.1036170825637,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Georgia,GEO,39.5614448875738,42.0739052158483,41.1970033362224,38.6333536546911,39.8210715713715,38.1972439596343,40.2638042045573,36.7430517209645,41.7358838828761,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Germany,DEU,41.219536865153,42.0146415750489,44.0350857375234,44.6436564713829,45.7177387772674,45.9314102644955,47.7842840794233,46.216050814583,46.7677953293075,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Ghana,GHA,47.5293909778729,40.5799619286512,37.5024380416602,44.0375953215134,49.6938860821655,53.0293759565775,53.3852671563771,49.4779552412045,50.8608378219279,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Greece,GRC,34.0161001788909,32.7517682721455,33.1495695687206,32.8927396913736,33.6342469670357,31.3460497272084,32.1511308542906,32.1330226646897,30.390740579584,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Guatemala,GTM,36.573183865451,35.2719160658228,36.9438052189608,36.578760427661,35.6596890728744,35.0299254854715,36.1839454747771,36.7496966664165,35.9230852367367,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Guinea-Bissau,GNB,..,..,..,24.5640284733245,..,29.8925163172123,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Honduras,HND,31.1019142710382,31.2938073141885,..,..,..,..,29.5706000014561,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Hungary,HUN,28.0778257441341,28.3067330099215,30.3892488910084,30.3295449411533,28.366977788165,28.4553890204375,28.5893881577919,25.3938398468098,28.9093687800356,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Iceland,ISL,39.9734046814312,40.154159965151,25.4882517788887,43.4420330445779,42.9911060135172,43.5163682935365,43.8108565990515,42.1423330713124,45.749427719827,47.1823504521567
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,India,IND,55.2113130151982,50.3940859288,48.9906010118759,51.2420360728198,50.1485082690003,..,..,..,47.1477124950462,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Indonesia,IDN,47.6894999192428,48.5933687037868,51.9710534521193,48.1851889998318,49.4047334412847,50.0173819637928,46.2873894442728,45.1254141564924,43.9129144783425,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Iraq,IRQ,54.2769071640247,54.8221672151153,63.7920607505454,72.2116470625764,59.0075193507545,57.2158206774349,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Ireland,IRL,51.0280863575247,53.887468821874,54.2046657874255,54.4826063348203,56.3328924905085,56.3355714856243,59.7677839600907,60.0183429808188,63.8017903824265,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Israel,ISR,42.050844504407,43.3006620460766,43.7353981598332,48.6249461277962,45.5409475650489,45.6185619508019,46.0352929438658,49.1859479723726,51.5184004091687,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Italy,ITA,52.9264220251568,53.395258432289,51.9425411453666,52.2765394081487,51.7790722319397,52.5266273663423,54.854661622694,52.8715860884199,53.5306995578577,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Jamaica,JAM,37.8771487413291,36.9073180952794,34.8421110931356,31.7454969052799,31.807101996885,33.1923115552832,37.820910631753,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Jordan,JOR,18.983453878926,20.9614023095139,22.205246333208,21.5941795409021,21.2743909161063,21.7954195863955,22.2547141272562,..,25.5977380204372,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kazakhstan,KAZ,45.4900879265468,46.4823643304337,41.1588701381092,42.4565264384691,43.2663602133552,40.6055040294911,35.5442214190915,39.1463875929895,42.2661193286962,38.5802508434621
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kenya,KEN,49.3077704226355,49.8395971698449,..,49.1377123076709,48.9965196784219,44.3857615662906,46.1512828649906,42.571896335491,44.5211739616127,44.5359344928337
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kiribati,KIR,38.4746717660956,32.3460392760916,29.7078638070371,33.5228479610556,36.7460280631787,30.8781440751887,31.9383269059621,31.7121849582689,34.0690602157568,37.8121145583845
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Korea, Rep.",KOR,47.9046988290555,49.9392170035553,50.6777652529713,51.6367234787412,54.3658696331903,54.5152036984474,53.3668685878186,55.0129861851518,59.5065750371581,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Kyrgyz Republic,KGZ,19.7683072512245,21.5650897145559,19.2703959412492,19.1052612953739,18.4802537789231,18.6195416159432,23.5965878686305,18.7830941181857,28.9605095809623,19.7773053333537
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Lao PDR,LAO,18.8488895930065,20.4092264441893,19.995189001967,20.7946910636173,20.6693242143131,20.6745065366279,19.6898292646919,22.2793589220649,23.6118460658596,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Latvia,LVA,17.5048204529792,17.5207806026672,18.4795690570929,18.7037247057212,13.8956738301963,9.54273001064534,12.5115341821801,14.7352372848304,15.5011697854439,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Lebanon,LBN,27.3260805006171,28.488696379919,28.9115829557524,27.9723837547568,28.6179954513924,37.0467181034504,39.7805518396861,31.1813393288387,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Lesotho,LSO,31.7804002376735,35.8377898146121,40.9107986384459,35.1783130528261,38.0913310052425,36.0485157622489,30.5925619033322,35.981699882024,36.7215815982669,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Lithuania,LTU,31.5055393102877,32.2925643479604,33.0326098098995,32.1505319367316,33.2274981009219,43.853715552565,43.0996360824588,45.1846508598324,46.9227205105496,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Luxembourg,LUX,46.2019278636663,50.7248044506562,50.3380876392985,50.1753762540047,52.3859856770443,51.8570907055652,51.5542372484037,51.1828251249713,51.8543154066133,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,"Macao SAR, China",MAC,4.10208699773615,7.58714340661878,7.70292896955571,6.79260009954963,5.97376346132043,7.23695200987506,20.3462583882022,15.976245625775,29.49449531394,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Madagascar,MDG,23.9504232467618,23.7849217006755,25.3653711370696,24.3562308193471,24.8966569230391,26.5815877050925,27.7356043253973,25.7496962586506,31.1615879865961,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Malawi,MWI,44.7703115338078,48.6531351005907,48.4472406236964,48.5154439011216,48.0487784835894,46.6929615333984,47.3389010222789,46.7088260730438,47.0374113907309,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Malaysia,MYS,71.0200835066483,61.3868388126281,58.8230048936154,59.1984912605712,68.4601066453059,68.23764564211,65.9270637423526,68.1909351476483,66.7401144827917,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Maldives,MDV,26.8807208775741,25.5540605579019,23.9292940147632,21.6958691865433,19.5424802336455,20.0015148852738,31.819468615902,17.4383811452249,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Mali,MLI,33.3444816053512,27.5721142499952,26.1545674767524,27.4927669183544,28.6997331270407,32.5817231231635,40.6527713633753,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Malta,MLT,47.3400812189612,48.8414738053548,50.0278255105634,50.6629350485136,49.5662382108321,51.2638424447689,52.5921590785488,54.5608401022021,53.6949154372615,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Marshall Islands,MHL,39.0214839457484,37.3389483165321,39.3953085571218,39.2529384502216,38.2191780821918,37.5293073605422,39.9378043488742,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Mauritius,MUS,23.604087907413,25.112571068964,24.3299212468251,25.6836132320847,25.3386363582384,27.1937862161771,29.2396898246542,29.7664297345262,30.1405225184326,31.6031022195601
"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,Mexico,MEX,52.7119987922023,51.6777574763103,52.2372589944113,54.8261227352335,54.386843933789,52.7156280747638,52.820953542468,53.1656078371765,57.6302003562314,55.4705510849734
