Series Name,Series Code,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Egypt, Arab Rep.",EGY,0.688666666666601,0.39475,-0.6525833333333,-1.2636666666667,-0.564916666666601,-0.6689166666666,-1.7500833333333,-3.2816666666667,-4.1748333333334,-5.5893333333334
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Estonia,EST,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Eswatini,SWZ,2.19666666666667,2.6025,3.04833333333333,2.66666666666667,2.606,2.41216666666667,2.07833333333333,2.3435537037037,1.70458333333333,1.8120833333333
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Fiji,FJI,4.59528045943077,4.59933027084638,4.60764842358539,4.38551096179291,4.27149325921443,3.46134560526818,4.37490255198124,5.35325463364225,5.39147242263131,4.94070088792201
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Finland,FIN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,France,FRA,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Gabon,GAB,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Gambia, The",GMB,..,..,..,18.2783333333333,19.0566666666667,19.4865,19.8570416666667,16.1016666666667,14.2737916666667,8.9975416666667
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Georgia,GEO,5.7418830656806,3.71074454520596,4.2340069444167,4.1857354395833,3.86925000000003,3.59169166666667,3.24712161172161,3.62697500000003,3.4742073529412,4.0168
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Germany,DEU,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Ghana,GHA,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Greece,GRC,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Greenland,GRL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Grenada,GRD,3.18598040160867,3.09425,3.36333333333333,4.6525,4.175705,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Guam,GUM,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Guinea,GIN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Guyana,GUY,11.2660833333333,10.9977472222222,11.1478333333333,11.4503333333333,11.4619166666667,8.9419166666667,7.92802777777779,7.338,6.87966666666667,6.94725
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Haiti,HTI,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Honduras,HND,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Hong Kong SAR, China",HKG,4.91833333333333,4.99166666666667,4.75416666666667,4.50666666666667,3.725,3.35916666666667,4.59416666666667,4.9625,3.52166666666667,1.91083333333333
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Hungary,HUN,2.27360032715833,1.74012369046667,1.35520894546666,1.45397708833334,1.42784521800833,1.79349712124166,1.49778179990834,2.09210370143333,2.72353712025837,3.8394394846834
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Iceland,ISL,1.7175,1.685,1.9575,2.27666666666666,2.23416666666667,2.55791666666667,3.76937907883896,3.61657416498428,2.47105075370325,2.49530544726383
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,India,IND,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Iraq,IRQ,5.0033333333333,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Ireland,IRL,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Israel,ISR,3.36851930767703,3.34285719900614,3.30204100688842,3.37461691831353,3.26859355298719,3.27143048944537,3.23567391747802,3.09501504666776,1.28800825635785,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Italy,ITA,4.44256666666667,4.08058333333333,3.66366666666667,3.33666666666666,2.56,2.65975,2.53316666666666,2.51341666666667,1.38666333333333,1.30662291666667
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Jamaica,JAM,8.92273197806193,10.3868233224301,10.5350429538001,9.11023277038253,11.7291420664829,11.0900661011745,10.7842420956572,9.49853666666663,4.08809416666667,3.54303750000003
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Japan,JPN,1.19366666666667,1.155,1.27266666666667,1.20166666666667,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Jordan,JOR,..,..,..,..,..,..,..,..,..,..
"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..
